Time CPU_mW GPU_mW Total_mW
73070 162 0 162
73080 204 0 204
73090 193 0 193
73100 102 0 102
73110 200 0 200
73120 150 0 150
73130 153 0 153
73140 148 0 148
73150 139 0 139
73160 152 0 152
73170 214 0 214
73180 145 0 145
73190 151 0 151
73200 266 0 266
73210 143 0 143
73220 214 0 214
73230 152 0 152
73240 153 0 153
73250 292 0 292
73260 149 0 149
73270 320 0 320
73280 421 0 421
73290 257 0 257
73300 214 0 214
73310 145 0 145
73320 155 0 155
73330 155 0 155
73340 157 0 157
73350 191 0 191
73360 161 0 161
73370 193 0 193
73380 101 0 101
73390 207 0 207
73400 158 0 158
73410 154 0 154
73420 191 0 191
73430 152 0 152
73440 158 0 158
73450 160 0 160
73460 205 0 205
73470 156 0 156
73480 153 0 153
73490 216 0 216
73500 103 0 103
73510 208 0 208
73520 153 0 153
73530 306 0 306
73540 159 0 159
73550 146 0 146
73560 157 0 157
73570 214 0 214
73580 194 0 194
73590 153 0 153
73600 152 0 152
73610 153 0 153
73620 195 0 195
73630 190 0 190
73640 160 0 160
73650 153 0 153
73660 188 0 188
73670 149 0 149
73680 160 0 160
73690 215 0 215
73700 151 0 151
73710 96 0 96
73720 147 0 147
73730 144 0 144
73740 157 0 157
73750 204 0 204
73760 97 0 97
73770 188 0 188
73780 203 0 203
73790 107 0 107
73800 203 0 203
73810 152 0 152
73820 151 0 151
73830 247 0 247
73840 160 0 160
73850 205 0 205
73860 104 0 104
73870 158 0 158
73880 161 0 161
73890 271 0 271
73900 99 0 99
73910 188 0 188
73920 102 0 102
73930 205 0 205
73940 154 0 154
73950 159 0 159
73960 162 0 162
73970 196 0 196
73980 163 0 163
73990 159 0 159
74000 213 0 213
74010 162 0 162
74020 155 0 155
74030 206 0 206
74040 215 0 215
74050 261 0 261
74060 155 0 155
74070 100 0 100
74080 245 0 245
74090 100 0 100
74100 204 0 204
74110 151 0 151
74120 142 0 142
74130 149 0 149
74140 198 0 198
74150 158 0 158
74160 213 0 213
74170 156 0 156
74180 148 0 148
74190 214 0 214
74200 170 0 170
74210 161 0 161
74220 156 0 156
74230 203 0 203
74240 143 0 143
74250 208 0 208
74260 161 0 161
74270 264 0 264
74280 160 0 160
74290 162 0 162
74300 268 0 268
74310 95 0 95
74320 151 0 151
74330 196 0 196
74340 90 0 90
74350 211 0 211
74360 162 0 162
74370 160 0 160
74380 160 0 160
74390 212 0 212
74400 163 0 163
74410 154 0 154
74420 144 0 144
74430 149 0 149
74440 161 0 161
74450 207 0 207
74460 99 0 99
74470 92 0 92
74480 192 0 192
74490 158 0 158
74500 157 0 157
74510 204 0 204
74520 150 0 150
74530 152 0 152
74540 155 0 155
74550 157 0 157
74560 212 0 212
74570 162 0 162
74580 214 0 214
74590 152 0 152
74600 203 0 203
74610 158 0 158
74620 154 0 154
74630 206 0 206
74640 162 0 162
74650 155 0 155
74660 100 0 100
74670 215 0 215
74680 214 0 214
74690 161 0 161
74700 103 0 103
74710 199 0 199
74720 254 0 254
74730 108 0 108
74740 207 0 207
74750 157 0 157
74760 206 0 206
74770 156 0 156
74780 208 0 208
74790 161 0 161
74800 161 0 161
74810 152 0 152
74820 199 0 199
74830 106 0 106
74840 209 0 209
74850 94 0 94
74860 199 0 199
74870 153 0 153
74880 149 0 149
74890 208 0 208
74900 152 0 152
74910 161 0 161
74920 162 0 162
74930 215 0 215
74940 156 0 156
74950 153 0 153
74960 157 0 157
74970 153 0 153
74980 151 0 151
74990 215 0 215
75000 204 0 204
75010 159 0 159
75020 103 0 103
75030 154 0 154
75040 208 0 208
75050 157 0 157
75060 159 0 159
75070 196 0 196
75080 252 0 252
75090 161 0 161
75100 158 0 158
75110 201 0 201
75120 161 0 161
75130 214 0 214
75140 160 0 160
75150 159 0 159
75160 163 0 163
75170 154 0 154
75180 193 0 193
75190 154 0 154
75200 206 0 206
75210 160 0 160
75220 154 0 154
75230 95 0 95
75240 205 0 205
75250 149 0 149
75260 215 0 215
75270 155 0 155
75280 162 0 162
75290 215 0 215
75300 159 0 159
75310 207 0 207
75320 212 0 212
75330 144 0 144
75340 158 0 158
75350 155 0 155
75360 157 0 157
75370 188 0 188
75380 153 0 153
75390 154 0 154
75400 157 0 157
75410 266 0 266
75420 208 0 208
75430 162 0 162
75440 219 0 219
75450 162 0 162
75460 159 0 159
75470 214 0 214
75480 214 0 214
75490 155 0 155
75500 156 0 156
75510 156 0 156
75520 155 0 155
75530 160 0 160
75540 146 0 146
75550 195 0 195
75560 152 0 152
75570 193 0 193
75580 161 0 161
75590 155 0 155
75600 192 0 192
75610 208 0 208
75620 162 0 162
75630 246 0 246
75640 308 0 308
75650 557 0 557
75660 1164 0 1164
75670 1191 0 1191
75680 1728 0 1728
75690 2202 0 2202
75700 3699 0 3699
75710 3890 0 3890
75720 4302 0 4302
75730 4009 0 4009
75740 3946 0 3946
75750 4360 0 4360
75760 3878 0 3878
75770 4302 0 4302
75780 4187 0 4187
75790 4115 0 4115
75800 3949 0 3949
75810 1046 0 1046
75820 777 0 777
75830 686 0 686
75840 571 0 571
75850 448 0 448
75860 809 0 809
75870 576 0 576
75880 327 0 327
75890 323 0 323
75900 346 0 346
75910 214 0 214
75920 267 0 267
75930 316 0 316
75940 265 0 265
75950 264 0 264
75960 268 0 268
75970 262 0 262
75980 339 0 339
75990 208 0 208
76000 215 0 215
76010 154 0 154
76020 200 0 200
76030 153 0 153
76040 142 0 142
76050 99 0 99
76060 192 0 192
76070 153 0 153
76080 216 0 216
76090 152 0 152
76100 153 0 153
76110 144 0 144
76120 153 0 153
76130 202 0 202
76140 204 0 204
76150 100 0 100
76160 190 0 190
76170 148 0 148
76180 161 0 161
76190 189 0 189
76200 155 0 155
76210 215 0 215
76220 205 0 205
76230 150 0 150
76240 152 0 152
76250 151 0 151
76260 157 0 157
76270 198 0 198
76280 153 0 153
76290 159 0 159
76300 265 0 265
76310 238 0 238
76320 247 0 247
76330 201 0 201
76340 266 0 266
76350 104 0 104
76360 156 0 156
76370 145 0 145
76380 194 0 194
76390 154 0 154
76400 202 0 202
76410 152 0 152
76420 163 0 163
76430 157 0 157
76440 146 0 146
76450 92 0 92
76460 145 0 145
76470 206 0 206
76480 158 0 158
76490 162 0 162
76500 208 0 208
76510 104 0 104
76520 192 0 192
76530 153 0 153
76540 153 0 153
76550 196 0 196
76560 164 0 164
76570 159 0 159
76580 157 0 157
76590 204 0 204
76600 153 0 153
76610 155 0 155
76620 152 0 152
76630 239 0 239
76640 596 0 596
76650 213 0 213
76660 196 0 196
76670 211 0 211
76680 153 0 153
76690 155 0 155
76700 202 0 202
76710 150 0 150
76720 149 0 149
76730 144 0 144
76740 150 0 150
76750 93 0 93
76760 201 0 201
76770 153 0 153
76780 151 0 151
76790 152 0 152
76800 146 0 146
76810 94 0 94
76820 204 0 204
76830 158 0 158
76840 161 0 161
76850 202 0 202
76860 161 0 161
76870 355 0 355
76880 608 0 608
76890 366 0 366
76900 290 0 290
76910 154 0 154
76920 155 0 155
76930 196 0 196
76940 159 0 159
76950 156 0 156
76960 217 0 217
76970 159 0 159
76980 154 0 154
76990 150 0 150
77000 153 0 153
77010 155 0 155
77020 151 0 151
77030 144 0 144
77040 190 0 190
77050 103 0 103
77060 205 0 205
77070 97 0 97
77080 159 0 159
77090 153 0 153
77100 239 0 239
77110 152 0 152
77120 152 0 152
77130 209 0 209
77140 150 0 150
77150 205 0 205
77160 159 0 159
77170 162 0 162
77180 192 0 192
77190 152 0 152
77200 103 0 103
77210 214 0 214
77220 155 0 155
77230 142 0 142
77240 155 0 155
77250 152 0 152
77260 157 0 157
77270 154 0 154
77280 209 0 209
77290 149 0 149
77300 152 0 152
77310 204 0 204
77320 156 0 156
77330 262 0 262
77340 208 0 208
77350 161 0 161
77360 154 0 154
77370 155 0 155
77380 210 0 210
77390 248 0 248
77400 158 0 158
77410 1176 0 1176
77420 322 0 322
77430 231 0 231
77440 171 0 171
77450 165 0 165
77460 220 0 220
77470 164 0 164
77480 152 0 152
77490 153 0 153
77500 199 0 199
77510 160 0 160
77520 150 0 150
77530 157 0 157
77540 161 0 161
77550 195 0 195
77560 152 0 152
77570 155 0 155
77580 151 0 151
77590 262 0 262
77600 255 0 255
77610 202 0 202
77620 264 0 264
77630 162 0 162
77640 147 0 147
77650 153 0 153
77660 144 0 144
77670 196 0 196
77680 151 0 151
77690 156 0 156
77700 265 0 265
77710 162 0 162
77720 210 0 210
77730 160 0 160
77740 216 0 216
77750 104 0 104
77760 195 0 195
77770 153 0 153
77780 147 0 147
77790 189 0 189
77800 152 0 152
77810 213 0 213
77820 161 0 161
77830 154 0 154
77840 206 0 206
77850 161 0 161
77860 159 0 159
77870 215 0 215
77880 152 0 152
77890 143 0 143
77900 155 0 155
77910 154 0 154
77920 138 0 138
77930 151 0 151
77940 213 0 213
77950 155 0 155
77960 154 0 154
77970 142 0 142
77980 149 0 149
77990 150 0 150
78000 148 0 148
78010 144 0 144
78020 149 0 149
78030 98 0 98
78040 191 0 191
78050 96 0 96
78060 99 0 99
78070 152 0 152
78080 208 0 208
78090 153 0 153
78100 158 0 158
78110 153 0 153
78120 153 0 153
78130 156 0 156
78140 153 0 153
78150 185 0 185
78160 198 0 198
78170 212 0 212
78180 161 0 161
78190 216 0 216
78200 212 0 212
78210 218 0 218
78220 151 0 151
78230 154 0 154
78240 102 0 102
78250 254 0 254
78260 148 0 148
78270 161 0 161
78280 147 0 147
78290 152 0 152
78300 145 0 145
78310 144 0 144
78320 162 0 162
78330 211 0 211
78340 154 0 154
78350 254 0 254
78360 162 0 162
78370 197 0 197
78380 213 0 213
78390 254 0 254
78400 161 0 161
78410 160 0 160
78420 268 0 268
78430 183 0 183
78440 362 0 362
78450 310 0 310
78460 213 0 213
78470 190 0 190
78480 101 0 101
78490 199 0 199
78500 159 0 159
78510 216 0 216
78520 321 0 321
78530 154 0 154
78540 161 0 161
78550 209 0 209
78560 103 0 103
78570 200 0 200
78580 162 0 162
78590 157 0 157
78600 150 0 150
78610 200 0 200
78620 153 0 153
78630 195 0 195
78640 154 0 154
78650 147 0 147
78660 145 0 145
78670 150 0 150
78680 198 0 198
78690 189 0 189
78700 148 0 148
78710 210 0 210
78720 152 0 152
78730 160 0 160
78740 157 0 157
78750 146 0 146
78760 197 0 197
78770 205 0 205
78780 155 0 155
78790 153 0 153
78800 143 0 143
78810 152 0 152
78820 152 0 152
78830 210 0 210
78840 160 0 160
78850 148 0 148
78860 141 0 141
78870 210 0 210
78880 105 0 105
78890 248 0 248
78900 151 0 151
78910 157 0 157
78920 150 0 150
78930 152 0 152
78940 202 0 202
78950 162 0 162
78960 162 0 162
78970 155 0 155
78980 150 0 150
78990 148 0 148
79000 191 0 191
79010 157 0 157
79020 205 0 205
79030 162 0 162
79040 158 0 158
79050 161 0 161
79060 145 0 145
79070 96 0 96
79080 198 0 198
79090 159 0 159
79100 153 0 153
79110 153 0 153
79120 146 0 146
79130 96 0 96
79140 202 0 202
79150 143 0 143
79160 150 0 150
79170 153 0 153
79180 268 0 268
79190 215 0 215
79200 454 0 454
79210 410 0 410
79220 421 0 421
79230 261 0 261
79240 356 0 356
79250 264 0 264
79260 207 0 207
79270 299 0 299
79280 303 0 303
79290 303 0 303
79300 204 0 204
79310 250 0 250
79320 304 0 304
79330 313 0 313
79340 579 0 579
79350 535 0 535
79360 356 0 356
79370 202 0 202
79380 251 0 251
79390 255 0 255
79400 502 0 502
79410 633 0 633
79420 288 0 288
79430 248 0 248
79440 200 0 200
79450 202 0 202
79460 361 0 361
79470 676 0 676
79480 425 0 425
79490 298 0 298
79500 254 0 254
79510 251 0 251
79520 250 0 250
79530 256 0 256
79540 415 0 415
79550 266 0 266
79560 261 0 261
79570 259 0 259
79580 252 0 252
79590 301 0 301
79600 473 0 473
79610 320 0 320
79620 209 0 209
79630 254 0 254
79640 341 0 341
79650 302 0 302
79660 255 0 255
79670 251 0 251
79680 387 0 387
79690 355 0 355
79700 215 0 215
79710 259 0 259
79720 314 0 314
79730 370 0 370
79740 254 0 254
79750 351 0 351
79760 366 0 366
79770 384 0 384
79780 351 0 351
79790 370 0 370
79800 317 0 317
79810 368 0 368
79820 308 0 308
79830 316 0 316
79840 427 0 427
79850 473 0 473
79860 369 0 369
79870 474 0 474
79880 333 0 333
79890 294 0 294
79900 209 0 209
79910 264 0 264
79920 316 0 316
79930 307 0 307
79940 265 0 265
79950 263 0 263
79960 318 0 318
79970 290 0 290
79980 255 0 255
79990 209 0 209

HTTP_START 1500
HTTP_END 58846
